title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
SOCOM 4: U.S. Navy SEALs,PlayStation 3,7.0,2011,4,12,2300,Shooter,Sony Computer Entertainment,0.66,0.12,0.04,0.08,0.9
LEGO Pirates of the Caribbean: The Video Game,PlayStation Portable,7.5,2011,5,17,5355,Action,Disney Interactive Studios,0.11,0.15,0.0,0.08,0.34
Brink,PlayStation 3,6.0,2011,5,16,2775,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74
L.A. Noire,PlayStation 3,8.5,2011,5,16,418,Adventure,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23
Virtua Tennis 4,PlayStation 3,7.0,2011,5,11,4267,Sports,Sega,0.09,0.25,0.03,0.09,0.46
Green Lantern: Rise of the Manhunters,PlayStation 3,6.0,2011,6,14,8218,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.03,0.17
Duke Nukem Forever,PlayStation 3,5.5,2011,6,13,2668,Shooter,Take-Two Interactive,0.33,0.31,0.0,0.12,0.77
F.E.A.R. 3,PlayStation 3,8.0,2011,6,20,4238,Shooter,Warner Bros. Interactive Entertainment,0.21,0.17,0.01,0.07,0.46
BlazBlue: Continuum Shift II,PlayStation Portable,7.5,2011,6,17,9516,Fighting,PQube,0.03,0.02,0.07,0.01,0.13
NCAA Football 12,PlayStation 3,8.5,2011,7,11,2495,Sports,Electronic Arts,0.78,0.0,0.0,0.05,0.83
Dynasty Warriors: Gundam 3,PlayStation 3,4.0,2011,7,1,3679,Action,Tecmo Koei,0.11,0.05,0.36,0.02,0.55
Hunted: The Demon's Forge,PlayStation 3,6.0,2011,6,3,6579,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26
Red Faction: Armageddon,PlayStation 3,7.0,2011,6,1,4307,Shooter,THQ,0.2,0.16,0.03,0.07,0.46
Cars 2,PlayStation 3,8.0,2011,6,22,3735,Racing,Disney Interactive Studios,0.22,0.23,0.0,0.09,0.54
Kung Fu Panda 2,PlayStation 3,3.5,2011,5,27,10683,Action,THQ,0.04,0.04,0.0,0.02,0.1
Transformers: Dark of the Moon,PlayStation 3,6.0,2011,6,15,5155,Action,Activision,0.11,0.19,0.0,0.07,0.37
Shadows of the Damned,PlayStation 3,7.0,2011,6,21,6196,Action,Electronic Arts,0.11,0.09,0.04,0.04,0.28
Dungeon Siege III,PlayStation 3,6.5,2011,6,21,4889,Role-Playing,Square Enix,0.17,0.14,0.03,0.06,0.39
UFC Personal Trainer: The Ultimate Fitness System,PlayStation 3,4.5,2011,7,1,7642,Sports,THQ,0.08,0.09,0.0,0.04,0.2
Sniper: Ghost Warrior,PlayStation 3,4.5,2011,6,29,2595,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8
Alice: Madness Returns,PlayStation 3,6.5,2011,6,14,3352,Adventure,Electronic Arts,0.22,0.25,0.04,0.09,0.6
Call of Juarez: The Cartel,PlayStation 3,4.5,2011,7,19,5925,Shooter,Ubisoft,0.12,0.13,0.0,0.05,0.3
Captain America: Super Soldier,PlayStation 3,5.0,2011,7,15,7574,Action,Sega,0.1,0.07,0.0,0.03,0.2
Bleach: Soul Resurreccion,PlayStation 3,7.0,2011,7,28,3976,Fighting,Nippon Ichi Software,0.27,0.11,0.07,0.05,0.5
Catherine,PlayStation 3,9.0,2011,7,26,2854,Adventure,Deep Silver,0.3,0.15,0.2,0.07,0.72
Deus Ex: Human Revolution,PlayStation 3,9.0,2011,8,22,1394,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39
Rugby World Cup 2011,PlayStation 3,5.0,2011,8,22,5486,Sports,505 Games,0.0,0.25,0.0,0.08,0.33
NHL 12,PlayStation 3,8.5,2011,9,15,3420,Sports,Electronic Arts,0.36,0.16,0.0,0.07,0.59
El Shaddai: Ascension of the Metatron,PlayStation 3,5.0,2011,8,16,6092,Action,Ignition Entertainment,0.11,0.07,0.08,0.03,0.29
No More Heroes: Heroes' Paradise,PlayStation 3,7.5,2011,8,15,7607,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.2
"Warhammer 40,000: Space Marine",PlayStation 3,7.5,2011,9,8,4247,Shooter,THQ,0.13,0.25,0.0,0.09,0.46
Disgaea 4: A Promise Unforgotten,PlayStation 3,8.5,2011,9,6,3489,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.06,0.58
Resistance 3,PlayStation 3,9.0,2011,9,5,1254,Shooter,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
Dead Island,PlayStation 3,8.0,2011,9,4,695,Action,Deep Silver,1.08,0.75,0.15,0.31,2.29
Bodycount,PlayStation 3,6.0,2011,8,30,9761,Shooter,Codemasters,0.05,0.06,0.0,0.02,0.12
Driver: San Francisco,PlayStation 3,8.0,2011,8,26,2119,Racing,Ubisoft,0.24,0.54,0.01,0.18,0.98
Madden NFL 12,PlayStation 3,8.0,2011,8,25,719,Sports,Electronic Arts,1.93,0.15,0.0,0.17,2.25
F1 2011,PlayStation 3,8.5,2011,9,16,1642,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22
Rage,PlayStation 3,8.5,2011,10,3,1470,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
Dark Souls,PlayStation 3,9.0,2011,9,30,813,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07
X-Men: Destiny,PlayStation 3,5.5,2011,9,30,6720,Action,Activision,0.14,0.08,0.0,0.03,0.25
Tom Clancy's Splinter Cell Classic Trilogy HD,PlayStation 3,6.5,2011,9,27,15485,Action,Ubisoft,0.02,0.0,0.0,0.0,0.02
NBA 2K12,PlayStation 3,9.5,2011,9,30,778,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
Child of Eden,PlayStation 3,6.5,2011,9,29,7119,Shooter,Ubisoft,0.09,0.1,0.0,0.04,0.23
Dead Rising 2: Off the Record,PlayStation 3,7.0,2011,10,11,5560,Action,Capcom,0.11,0.08,0.1,0.03,0.33
Batman: Arkham City,PlayStation 3,9.5,2011,10,14,160,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53
Atelier Totori: The Adventurer of Arland,PlayStation 3,7.5,2011,10,10,4526,Role-Playing,Nippon Ichi Software,0.12,0.07,0.21,0.03,0.43
Spider-Man: Edge of Time,PlayStation 3,4.5,2011,10,6,7054,Action,Activision,0.13,0.07,0.0,0.03,0.23
Rocksmith,PlayStation 3,8.0,2011,10,21,1759,Misc,Ubisoft,0.52,0.38,0.09,0.17,1.16
The Cursed Crusade,PlayStation 3,4.0,2011,10,12,8246,Action,DTP Entertainment,0.07,0.07,0.01,0.03,0.17
Pro Evolution Soccer 2012,PlayStation 3,8.0,2011,10,12,742,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19
Ratchet & Clank: All 4 One,PlayStation 3,8.0,2011,10,19,1776,Platform,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
Rune Factory: Tides of Destiny,PlayStation 3,5.5,2011,10,11,7180,Role-Playing,Marvelous Interactive,0.14,0.0,0.07,0.01,0.22
Disney Universe,PlayStation 3,7.0,2011,10,26,3200,Action,Disney Interactive Studios,0.3,0.23,0.0,0.09,0.63
Dragon Ball Z: Ultimate Tenkaichi,PlayStation 3,7.5,2011,10,25,3269,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.08,0.62
Rayman Origins,PlayStation 3,9.5,2011,11,9,2018,Platform,Ubisoft,0.33,0.51,0.01,0.18,1.03
Battlefield 3,PlayStation 3,9.0,2011,10,25,104,Shooter,Electronic Arts,2.85,2.93,0.35,1.1,7.23
Uncharted 3: Drake's Deception,PlayStation 3,10.0,2011,10,24,116,Action,Sony Computer Entertainment,2.77,2.8,0.19,1.06,6.83
Sonic Generations,PlayStation 3,8.5,2011,10,28,1129,Platform,Sega,0.6,0.73,0.02,0.28,1.63
Everybody Dance,PlayStation 3,6.5,2011,10,28,9882,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12
Call of Duty: Modern Warfare 3,PlayStation 3,9.0,2011,11,8,38,Shooter,Activision,5.54,5.82,0.49,1.62,13.46
Medieval Moves: Deadmund's Quest,PlayStation 3,8.0,2011,11,8,6016,Action,Sony Computer Entertainment,0.13,0.12,0.0,0.05,0.29
Naruto Shippuden: Ultimate Ninja Impact,PlayStation Portable,7.0,2011,11,7,5346,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.35
Assassin's Creed: Revelations,PlayStation 3,8.5,2011,11,14,264,Action,Ubisoft,1.41,2.02,0.1,0.72,4.24
The Elder Scrolls V: Skyrim,PlayStation 3,9.5,2011,11,14,127,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56
Need for Speed: The Run,PlayStation 3,6.5,2011,11,14,837,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04
Saints Row: The Third,PlayStation 3,8.5,2011,11,11,617,Action,THQ,0.86,1.06,0.18,0.39,2.49
Cartoon Network: Punch Time Explosion XL,PlayStation 3,5.0,2011,12,13,12126,Fighting,Crave Entertainment,0.06,0.0,0.0,0.0,0.07
WWE '12,PlayStation 3,9.0,2011,11,17,1714,Fighting,THQ,0.53,0.46,0.02,0.17,1.18
The King of Fighters XIII,PlayStation 3,7.0,2011,11,22,5796,Fighting,Rising Star Games,0.17,0.07,0.04,0.03,0.31
NeverDead,PlayStation 3,3.0,2012,1,31,9453,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.13
Grand Slam Tennis 2,PlayStation 3,8.5,2012,2,10,6855,Sports,Electronic Arts,0.09,0.11,0.0,0.04,0.24
Final Fantasy XIII-2,PlayStation 3,8.0,2012,1,27,564,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68
UFC Undisputed 3,PlayStation 3,9.0,2012,2,9,1977,Action,THQ,0.55,0.34,0.03,0.13,1.05
The Darkness II,PlayStation 3,8.0,2012,2,7,5464,Shooter,Take-Two Interactive,0.14,0.14,0.0,0.05,0.33
Kingdoms of Amalur: Reckoning,PlayStation 3,9.0,2012,2,3,2390,Role-Playing,Electronic Arts,0.37,0.3,0.09,0.11,0.87
Resident Evil: Operation Raccoon City,PlayStation 3,4.0,2012,3,20,1708,Action,Capcom,0.48,0.25,0.36,0.1,1.18
Silent Hill HD Collection,PlayStation 3,9.0,2012,3,19,5394,Action,Konami Digital Entertainment,0.15,0.11,0.03,0.05,0.34
FIFA Street,PlayStation 3,8.0,2012,3,15,1530,Sports,Electronic Arts,0.11,0.92,0.0,0.25,1.29
Naruto Shippuden: Ultimate Ninja Storm Generations,PlayStation 3,8.5,2012,3,13,2786,Fighting,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
Yakuza: Dead Souls,PlayStation 3,5.0,2012,3,13,3308,Shooter,Sega,0.09,0.07,0.42,0.03,0.61
Silent Hill: Downpour,PlayStation 3,4.5,2012,3,11,4169,Action,Konami Digital Entertainment,0.21,0.16,0.04,0.06,0.47
Ridge Racer,PlayStation Vita,3.0,2012,3,9,7667,Racing,Namco Bandai Games,0.04,0.08,0.05,0.03,0.2
MLB 12: The Show,PlayStation Vita,8.0,2012,3,7,7575,Sports,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2
MLB 12: The Show,PlayStation 3,8.5,2012,3,7,2268,Sports,Sony Computer Entertainment,0.86,0.0,0.0,0.06,0.92
Mass Effect 3,PlayStation 3,9.5,2012,3,6,1311,Role-Playing,Electronic Arts,0.63,0.59,0.03,0.21,1.46
Touch My Katamari,PlayStation Vita,6.0,2012,2,14,9275,Puzzle,Namco Bandai Games,0.08,0.04,0.0,0.02,0.14
Army Corps of Hell,PlayStation Vita,7.0,2012,2,14,10456,Action,Square Enix,0.05,0.04,0.0,0.02,0.1
Warriors Orochi 3,PlayStation 3,8.5,2012,4,5,3257,Action,Ubisoft Annecy,0.0,0.04,0.57,0.01,0.62
Unit 13,PlayStation Vita,7.5,2012,3,6,3653,Shooter,Sony Computer Entertainment,0.29,0.15,0.04,0.07,0.55
Major League Baseball 2K12,PlayStation 3,7.0,2012,3,6,7808,Sports,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19
Journey,PlayStation 3,9.0,2012,3,1,6619,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0.0,0.06,0.25
Uncharted: Golden Abyss,PlayStation Vita,8.5,2012,2,13,1025,Shooter,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74
Rayman Origins,PlayStation Vita,9.0,2012,2,13,3386,Platform,Ubisoft,0.13,0.35,0.0,0.11,0.59
Lumines: Electronic Symphony,PlayStation Vita,9.0,2012,2,13,6495,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26
Little Deviants,PlayStation Vita,6.0,2012,2,13,5493,Platform,Sony Computer Entertainment,0.15,0.13,0.0,0.05,0.33
Tiger Woods PGA Tour 13,PlayStation 3,6.5,2012,4,2,3640,Sports,Electronic Arts,0.24,0.22,0.0,0.09,0.55
Devil May Cry HD Collection,PlayStation 3,7.5,2012,3,30,2458,Action,Capcom,0.42,0.21,0.11,0.1,0.84
SSX,PlayStation 3,9.0,2012,2,24,2229,Sports,Electronic Arts,0.35,0.42,0.02,0.14,0.93
Armored Core V,PlayStation 3,7.5,2012,3,27,4864,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
Dynasty Warriors Next,PlayStation Vita,8.0,2012,2,22,6424,Action,Tecmo Koei,0.06,0.07,0.11,0.03,0.27
Binary Domain,PlayStation 3,7.5,2012,2,21,5449,Action,Sega,0.09,0.08,0.14,0.03,0.33
Syndicate,PlayStation 3,7.5,2012,2,21,8841,Shooter,EA Games,0.07,0.06,0.0,0.02,0.15
MotorStorm RC,PlayStation Vita,8.5,2012,2,20,12213,Racing,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
F1 2011,PlayStation Vita,7.0,2012,2,20,8940,Racing,Codemasters,0.03,0.08,0.01,0.03,0.15
Asura's Wrath,PlayStation 3,7.5,2012,2,17,4776,Action,Capcom,0.18,0.12,0.06,0.05,0.41
Hot Shots Golf: World Invitational,PlayStation Vita,6.5,2012,2,16,3337,Sports,Sony Computer Entertainment,0.19,0.11,0.25,0.06,0.6
Resistance: Burning Skies,PlayStation Vita,5.5,2012,5,28,4329,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.45
Gravity Rush,PlayStation Vita,7.5,2012,5,24,3169,Action,Sony Computer Entertainment,0.26,0.2,0.09,0.1,0.64
Tom Clancy's Ghost Recon: Future Soldier,PlayStation 3,8.5,2012,5,22,2166,Shooter,Ubisoft,0.41,0.33,0.09,0.12,0.96
Dragon's Dogma,PlayStation 3,7.5,2012,5,21,979,Role-Playing,Capcom,0.41,0.46,0.72,0.19,1.78
Sorcery,PlayStation 3,7.5,2012,5,21,5791,Action,Sony Computer Entertainment,0.14,0.12,0.0,0.05,0.31
Game of Thrones,PlayStation 3,4.0,2012,5,15,6635,Role-Playing,Focus Home Interactive,0.1,0.11,0.0,0.04,0.25
Sniper Elite V2,PlayStation 3,8.0,2012,5,14,2120,Shooter,505 Games,0.38,0.39,0.06,0.15,0.98
Max Payne 3,PlayStation 3,9.0,2012,5,14,910,Shooter,Take-Two Interactive,0.59,0.92,0.06,0.32,1.9
Starhawk,PlayStation 3,9.0,2012,5,7,6008,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29
Mortal Kombat,PlayStation Vita,8.5,2012,5,1,2697,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0.0,0.12,0.76
LEGO Batman 2: DC Super Heroes,PlayStation Vita,5.5,2012,6,21,5158,Action,Warner Bros. Interactive Entertainment,0.17,0.13,0.0,0.06,0.37
Ratchet & Clank Collection,PlayStation 3,8.5,2012,6,19,2818,Action,Sony Computer Entertainment,0.47,0.14,0.02,0.09,0.73
Ratchet & Clank Collection,PlayStation Vita,8.5,2012,6,19,12341,Action,Sony Computer Entertainment,0.0,0.05,0.0,0.01,0.06
LEGO Batman 2: DC Super Heroes,PlayStation 3,8.5,2012,6,18,1634,Action,Warner Bros. Interactive Entertainment,0.5,0.53,0.0,0.2,1.22
Lollipop Chainsaw,PlayStation 3,5.0,2012,6,14,3013,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
Inversion,PlayStation 3,5.5,2012,6,5,11965,Shooter,Namco Bandai Games,0.03,0.03,0.0,0.01,0.07
Spec Ops: The Line,PlayStation 3,8.0,2012,6,26,3548,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
NCAA Football 13,PlayStation 3,8.0,2012,7,6,2389,Action,Electronic Arts,0.82,0.0,0.0,0.06,0.87
Dead Space 3,PlayStation 3,7.8,2013,2,7,2077,Action,Electronic Arts,0.44,0.38,0.0,0.17,1.0
Sly Cooper: Thieves in Time,PlayStation Vita,8.0,2013,2,5,6161,Platform,Sony Computer Entertainment Europe,0.16,0.06,0.0,0.05,0.28
Sly Cooper: Thieves in Time,PlayStation 3,8.0,2013,2,5,3636,Platform,Sony Computer Entertainment Europe,0.35,0.13,0.0,0.08,0.55
London 2012: The Official Video Game of the Olympic Games,PlayStation 3,7.0,2012,6,29,2904,Sports,Sega,0.06,0.5,0.0,0.15,0.7
Corpse Party: Book of Shadows,PlayStation Portable,5.8,2013,1,23,13560,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
Dynasty Warriors 7: Empires,PlayStation 3,7.5,2013,2,22,9213,Action,Ubisoft Annecy,0.0,0.0,0.14,0.0,0.14
Crysis 3,PlayStation 3,8.5,2013,2,19,2306,Shooter,Electronic Arts,0.26,0.43,0.03,0.18,0.9
Atelier Ayesha: The Alchemist of Dusk,PlayStation 3,6.2,2013,3,15,6436,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
Metal Gear Rising: Revengeance,PlayStation 3,8.5,2013,2,18,1293,Action,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
Fist of the North Star: Ken's Rage 2,PlayStation 3,3.7,2013,2,15,5946,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,0.3
The Walking Dead: Survival Instinct,PlayStation 3,4.5,2013,3,21,3816,Shooter,Activision,0.28,0.17,0.0,0.08,0.53
BioShock Infinite,PlayStation 3,9.4,2013,3,21,998,Shooter,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
Naruto Shippuden: Ultimate Ninja Storm 3,PlayStation 3,8.6,2013,3,20,2172,Fighting,Namco Bandai Games,0.32,0.33,0.15,0.15,0.96
God of War: Ascension,PlayStation 3,7.8,2013,3,14,697,Action,Sony Computer Entertainment,1.23,0.68,0.04,0.34,2.29
Aliens: Colonial Marines,PlayStation 3,4.5,2013,2,12,3141,Shooter,Sega,0.2,0.31,0.0,0.13,0.64
MLB 13: The Show,PlayStation Vita,7.6,2013,3,7,9504,Sports,Sony Computer Entertainment,0.11,0.0,0.0,0.02,0.13
MLB 13: The Show,PlayStation 3,8.8,2013,3,5,2862,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.05,0.71
Injustice: Gods Among Us,PlayStation 3,8.2,2013,4,16,1592,Fighting,Warner Bros. Interactive Entertainment,0.48,0.53,0.01,0.23,1.25
Terraria,PlayStation 3,9.0,2013,4,4,4053,Action,505 Games,0.07,0.26,0.09,0.07,0.49
Tiger Woods PGA Tour 14,PlayStation 3,8.0,2013,4,3,4953,Sports,Electronic Arts,0.16,0.15,0.0,0.07,0.39
Hyperdimension Neptunia Victory,PlayStation 3,5.4,2013,4,1,8464,Role-Playing,Compile Heart,0.05,0.03,0.06,0.02,0.16
Darkstalkers Resurrection,PlayStation 3,8.4,2013,3,29,14406,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03
Army of Two: The Devil's Cartel,PlayStation 3,5.0,2013,3,29,6174,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28
Ratchet & Clank: Full Frontal Assault,PlayStation Vita,5.7,2013,5,29,16406,Adventure,Sony Computer Entertainment,0.01,0.0,0.0,0.0,0.01
Soul Sacrifice,PlayStation Vita,7.7,2013,4,30,3617,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
Fast & Furious: Showdown,PlayStation 3,2.5,2013,5,24,14106,Action,Activision,0.0,0.03,0.0,0.0,0.03
Star Trek: The Game,PlayStation 3,4.2,2013,4,26,6572,Action,Namco Bandai Games,0.1,0.11,0.0,0.05,0.26
Metro: Last Light,PlayStation 3,7.2,2013,5,13,4427,Action,Deep Silver,0.14,0.2,0.03,0.08,0.44
Defiance,PlayStation 3,5.2,2013,4,17,5245,Shooter,Trion Worlds,0.19,0.11,0.0,0.05,0.36
Time and Eternity,PlayStation 3,5.6,2013,7,11,8346,Role-Playing,Nippon Ichi Software,0.06,0.03,0.06,0.02,0.17
Deadpool,PlayStation 3,6.0,2013,6,25,4166,Action,Activision,0.23,0.17,0.0,0.08,0.47
NCAA Football 14,PlayStation 3,7.4,2013,7,5,2563,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.8
Disney Infinity,PlayStation 3,8.7,2013,8,18,2079,Action,Disney Interactive Studios,0.48,0.35,0.0,0.16,1.0
The Last of Us,PlayStation 3,10.0,2013,6,5,147,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99
Remember Me,PlayStation 3,5.9,2013,6,2,5275,Action,Capcom,0.1,0.18,0.0,0.07,0.35
Tom Clancy's Splinter Cell: Blacklist,PlayStation 3,9.2,2013,8,14,2123,Action,Ubisoft,0.34,0.41,0.06,0.18,0.98
Dynasty Warriors 8,PlayStation 3,8.7,2013,7,18,3292,Action,Tecmo Koei,0.12,0.11,0.34,0.05,0.61
Grand Theft Auto V,PlayStation 3,10.0,2013,9,16,17,Action,Take-Two Interactive,7.01,9.27,0.97,4.14,21.4
Killer is Dead,PlayStation 3,5.0,2013,8,27,7145,Action,Deep Silver,0.12,0.04,0.05,0.02,0.22
Lost Planet 3,PlayStation 3,6.2,2013,8,27,7290,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
Saints Row IV,PlayStation 3,7.3,2013,8,14,1519,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3
Rayman Legends,PlayStation 4,9.5,2013,8,26,2055,Platform,Ubisoft,0.21,0.61,0.0,0.18,1.01
Rayman Legends,PlayStation 3,9.5,2013,8,26,3071,Platform,Ubisoft,0.14,0.38,0.0,0.14,0.66
Diablo III,PlayStation 3,9.0,2013,9,10,828,Role-Playing,Activision,0.71,0.83,0.15,0.35,2.05
NHL 14,PlayStation 3,8.3,2013,9,6,3555,Sports,Electronic Arts,0.28,0.19,0.0,0.09,0.57
Puppeteer,PlayStation 3,8.5,2013,9,6,6241,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28
Madden NFL 25,PlayStation 3,8.5,2013,8,23,984,Sports,Electronic Arts,1.59,0.03,0.0,0.15,1.77
Killzone: Mercenary,PlayStation Vita,8.0,2013,9,5,2072,Shooter,Sony Computer Entertainment Europe,0.25,0.49,0.04,0.22,1.0
The Bureau: XCOM Declassified,PlayStation 3,5.5,2013,8,20,5994,Shooter,Take-Two Interactive,0.08,0.16,0.0,0.05,0.29
Tales of Xillia,PlayStation 3,8.0,2013,8,6,1602,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24
Dragon's Crown,PlayStation Vita,8.5,2013,7,31,4987,Role-Playing,Nippon Ichi Software,0.16,0.05,0.12,0.05,0.38
Dragon's Crown,PlayStation 3,8.5,2013,7,31,3765,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53
Just Dance 2014,PlayStation 3,7.7,2013,10,11,4880,Misc,Ubisoft,0.17,0.15,0.0,0.07,0.39
Beyond: Two Souls,PlayStation 3,6.0,2013,10,8,971,Adventure,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79
Armored Core: Verdict Day,PlayStation 3,7.6,2013,10,1,9974,Simulation,From Software,0.0,0.0,0.12,0.0,0.12
Disgaea D2: A Brighter Darkness,PlayStation 3,9.1,2013,9,30,7436,Role-Playing,Nippon Ichi Software,0.09,0.0,0.1,0.01,0.21
F1 2013,PlayStation 3,8.0,2013,10,4,3190,Racing,Codemasters,0.01,0.45,0.03,0.15,0.63
NBA 2K14,PlayStation 3,9.3,2013,9,26,825,Sports,Take-Two Interactive,1.43,0.33,0.04,0.25,2.05
FIFA 14,PlayStation 3,9.0,2013,9,23,113,Sports,Electronic Arts,0.78,4.32,0.07,1.73,6.9
LEGO Marvel Super Heroes,PlayStation 3,9.0,2013,10,22,848,Action,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,2.0
LEGO Marvel Super Heroes,PlayStation 4,9.0,2013,10,22,1195,Action,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
Call of Duty: Ghosts,PlayStation 4,8.8,2013,11,5,350,Shooter,Activision,1.78,1.42,0.05,0.38,3.63
Pro Evolution Soccer 2014,PlayStation 3,8.4,2013,9,18,2124,Action,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98
Call of Duty: Ghosts,PlayStation 3,8.8,2013,11,5,68,Shooter,Activision,4.09,3.73,0.38,1.38,9.59
Madden NFL 25,PlayStation 4,7.6,2013,11,15,2531,Sports,Electronic Arts,0.62,0.13,0.0,0.07,0.82
Killzone: Shadow Fall,PlayStation 4,8.0,2013,11,13,594,Shooter,Sony Computer Entertainment,0.89,1.33,0.07,0.28,2.58
Knack,PlayStation 4,5.9,2013,11,13,1089,Platform,Sony Computer Entertainment Europe,0.43,0.67,0.42,0.15,1.67
Assassin's Creed IV: Black Flag,PlayStation 4,8.5,2013,10,29,547,Action,Ubisoft,1.07,1.31,0.06,0.31,2.74
NBA 2K14,PlayStation 4,8.9,2013,11,12,1472,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
Ratchet & Clank: Into the Nexus,PlayStation 3,8.2,2013,11,11,2901,Shooter,Sony Computer Entertainment,0.3,0.29,0.0,0.11,0.71
Assassin's Creed IV: Black Flag,PlayStation 3,8.5,2013,10,29,308,Action,Ubisoft,1.33,1.71,0.13,0.73,3.89
Just Dance 2014,PlayStation 4,7.5,2013,11,21,4916,Misc,Ubisoft,0.18,0.16,0.0,0.05,0.39
Need for Speed Rivals,PlayStation 4,8.0,2013,11,20,911,Racing,Electronic Arts,0.73,0.91,0.03,0.22,1.89
Tearaway,PlayStation Vita,9.3,2013,11,20,2737,Adventure,Sony Computer Entertainment Europe,0.17,0.39,0.0,0.19,0.75
Battlefield 4,PlayStation 4,8.5,2013,11,19,387,Shooter,Electronic Arts,1.34,1.54,0.17,0.38,3.43
NBA Live 14,PlayStation 4,4.3,2013,11,19,7294,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
Battlefield 4,PlayStation 3,8.0,2013,10,29,337,Shooter,Electronic Arts,1.3,1.51,0.27,0.61,3.69
WWE 2K14,PlayStation 3,8.7,2013,10,28,1686,Sports,Take-Two Interactive,0.49,0.49,0.0,0.21,1.19
Batman: Arkham Origins Blackgate,PlayStation Vita,7.4,2013,10,25,3813,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0.0,0.13,0.53
Batman: Arkham Origins,PlayStation 3,7.8,2013,10,25,656,Action,Warner Bros. Interactive Entertainment,1.07,0.87,0.04,0.4,2.39
Rocksmith 2014,PlayStation 3,9.0,2013,10,22,2076,Misc,Ubisoft,0.51,0.27,0.05,0.15,1.0
Adventure Time: Explore the Dungeon Because I Don't Know!,PlayStation 3,3.5,2013,12,6,13211,Action,D3Publisher,0.02,0.02,0.0,0.01,0.05
