title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Coraline,PlayStation 2,2.5,2009,1,29,10093,Action,D3Publisher,0.06,0.04,0.0,0.01,0.11,39,5,2,6
F.E.A.R. 2: Project Origin,PlayStation 3,8.1,2009,2,10,4082,Shooter,Warner Bros. Interactive Entertainment,0.19,0.21,0.01,0.08,0.49,77,68,8,114
ShellShock 2: Blood Trails,PlayStation 3,4.6,2009,3,2,11367,Shooter,Eidos Interactive,0.04,0.03,0.0,0.01,0.08,30,21,5.9,33
50 Cent: Blood on the Sand,PlayStation 3,7.1,2009,2,24,7802,Shooter,THQ,0.1,0.06,0.01,0.03,0.19,71,54,6.4,64
Tom Clancy's HAWX,PlayStation 3,6.8,2009,3,4,3559,Action,Ubisoft,0.21,0.22,0.05,0.09,0.57,73,64,7.3,51
Major League Baseball 2K9,PlayStation 3,6.8,2009,3,3,8243,Sports,Spike,0.16,0.0,0.0,0.01,0.17,64,29,5.3,26
MLB 09: The Show,PlayStation 3,8.7,2009,3,3,2851,Sports,Sony Computer Entertainment,0.66,0.0,0.0,0.05,0.72,90,27,8.1,61
Eat Lead: The Return of Matt Hazard,PlayStation 3,5.2,2009,3,2,9439,Shooter,D3Publisher,0.09,0.02,0.0,0.01,0.13,51,38,6.5,21
MLB 09: The Show,PlayStation Portable,7.5,2009,3,9,6552,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26,90,27,8.1,61
MLB 09: The Show,PlayStation 2,7.3,2009,3,6,5500,Sports,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33,90,27,8.1,61
The King of Fighters '98 Ultimate Match,PlayStation 2,7.8,2009,3,6,9723,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12,,,,
Resident Evil 5,PlayStation 3,9.0,2009,3,6,197,Action,Capcom,1.96,1.43,1.08,0.65,5.11,84,76,7.5,667
Phantasy Star Portable,PlayStation Portable,7.0,2009,3,5,2217,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94,64,38,7.8,19
Mana Khemia: Student Alliance,PlayStation Portable,2.7,2009,3,13,10740,Role-Playing,Nippon Ichi Software,0.05,0.0,0.03,0.01,0.1,41,19,5.3,37
Trivial Pursuit,PlayStation 2,7.8,2009,3,13,6287,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27,67,11,tbd,
Resistance: Retribution,PlayStation Portable,9.2,2009,3,10,2310,Shooter,Sony Computer Entertainment,0.27,0.36,0.05,0.22,0.9,81,67,8.1,84
Trivial Pursuit,PlayStation 3,7.8,2009,3,10,6066,Misc,Electronic Arts,0.12,0.12,0.0,0.05,0.29,67,11,tbd,
Guitar Hero: Metallica,PlayStation 3,8.9,2009,3,29,3201,Misc,Activision,0.28,0.24,0.0,0.1,0.63,85,20,8.6,17
Ski-Doo Snowmobile Challenge,PlayStation 3,6.7,2009,3,17,10460,Racing,PQube,0.1,0.0,0.0,0.01,0.1,,,tbd,
Major League Baseball 2K9,PlayStation 2,7.0,2009,3,17,8347,Sports,Spike,0.08,0.06,0.0,0.02,0.17,64,29,5.3,26
Wanted: Weapons of Fate,PlayStation 3,7.3,2009,3,24,5937,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.05,0.3,62,61,7.5,26
Scrabble,PlayStation Portable,7.4,2009,4,6,11076,Misc,Electronic Arts,0.08,0.0,0.0,0.01,0.09,,,tbd,
Monsters vs. Aliens,PlayStation 3,5.0,2009,4,3,5811,Action,Activision,0.21,0.06,0.0,0.03,0.31,47,8,tbd,
Hannah Montana: The Movie,PlayStation 3,2.3,2009,4,13,7019,Adventure,Disney Interactive Studios,0.14,0.06,0.0,0.03,0.23,,,tbd,
Samurai Shodown Anthology,PlayStation 2,7.1,2009,4,2,8842,Fighting,Ignition Entertainment,0.07,0.06,0.0,0.02,0.15,,,tbd,
Dynasty Warriors: Gundam 2,PlayStation 3,5.6,2009,4,24,4005,Action,Namco Bandai Games,0.09,0.07,0.32,0.03,0.5,54,22,7,28
Dynasty Warriors: Gundam 2,PlayStation 2,4.9,2009,4,24,5432,Action,Namco Bandai Games,0.04,0.03,0.25,0.01,0.34,54,22,7,28
Monsters vs. Aliens,PlayStation 2,5.0,2009,4,3,7920,Action,Activision,0.11,0.0,0.0,0.08,0.19,47,8,tbd,
Major League Baseball 2K9,PlayStation Portable,6.0,2009,4,9,11286,Sports,Spike,0.08,0.0,0.0,0.01,0.08,64,29,5.3,26
Hammerin' Hero,PlayStation Portable,8.8,2009,4,8,12136,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07,73,19,7.3,8
Tenchu: Shadow Assassins,PlayStation Portable,7.0,2009,4,8,9778,Action,Ubisoft,0.03,0.03,0.05,0.01,0.12,68,18,7.4,18
Guitar Hero: Metallica,PlayStation 2,8.5,2009,4,14,5321,Misc,Activision,0.17,0.13,0.0,0.04,0.35,85,20,8.6,17
Stormrise,PlayStation 3,4.9,2009,3,31,8215,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,51,28,5.3,20
The Chronicles of Riddick: Assault on Dark Athena,PlayStation 3,7.4,2009,3,31,6626,Shooter,Vivendi Games,0.12,0.1,0.0,0.04,0.25,82,67,8.2,73
Guilty Gear XX Accent Core Plus,PlayStation 2,7.8,2009,4,17,12420,Fighting,PQube,0.03,0.02,0.0,0.01,0.06,,,6.7,9
Guilty Gear XX Accent Core Plus,PlayStation Portable,7.6,2009,4,17,11253,Fighting,PQube,0.03,0.01,0.04,0.01,0.08,,,6.7,9
The Godfather II,PlayStation 3,7.7,2009,4,7,2739,Action,Electronic Arts,0.41,0.22,0.01,0.11,0.75,65,72,6.9,60
Dynasty Warriors: Strikeforce,PlayStation Portable,7.0,2009,5,5,4312,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45,65,28,6.8,10
X-Men Origins: Wolverine,PlayStation Portable,5.1,2009,5,4,7783,Action,Activision,0.13,0.03,0.0,0.03,0.19,53,8,6.1,10
X-Men Origins: Wolverine,PlayStation 2,4.5,2009,5,4,8062,Action,Activision,0.13,0.0,0.0,0.05,0.18,53,8,6.1,10
Patapon 2,PlayStation Portable,9.5,2009,4,27,10324,Misc,Sony Computer Entertainment,0.0,0.03,0.06,0.01,0.11,81,49,8.3,62
Leisure Suit Larry: Box Office Bust,PlayStation 3,2.0,2009,5,12,10469,Adventure,Codemasters,0.06,0.03,0.0,0.01,0.1,25,27,2.5,41
Air Conflicts: Aces of World War II,PlayStation Portable,2.0,2009,4,24,12963,Simulation,Graffiti,0.05,0.0,0.0,0.0,0.05,36,12,tbd,
Terminator Salvation,PlayStation 3,6.3,2009,5,19,3734,Shooter,Warner Bros. Interactive Entertainment,0.13,0.29,0.01,0.11,0.54,43,41,3.9,70
Bionic Commando,PlayStation 3,8.0,2009,5,18,5138,Platform,Capcom,0.12,0.17,0.01,0.07,0.37,71,48,7.4,62
Ghostbusters: The Video Game,PlayStation 3,8.0,2009,6,8,2415,Action,Sony Computer Entertainment,0.34,0.37,0.0,0.15,0.86,76,29,8.5,28
Fuel,PlayStation 3,5.1,2009,6,2,6749,Racing,Codemasters,0.08,0.12,0.0,0.05,0.25,66,45,7,45
Sacred 2: Fallen Angel,PlayStation 3,6.5,2009,5,13,3247,Role-Playing,Deep Silver,0.22,0.23,0.08,0.09,0.62,70,45,7.1,51
Rock Band Unplugged,PlayStation Portable,8.2,2009,5,22,4110,Misc,MTV Games,0.24,0.15,0.0,0.1,0.48,79,50,8.6,31
Tiger Woods PGA Tour 10,PlayStation 3,8.3,2009,6,9,2609,Sports,Electronic Arts,0.42,0.25,0.0,0.12,0.79,88,44,8.8,57
Damnation,PlayStation 3,2.5,2009,5,29,11004,Shooter,Codemasters,0.07,0.01,0.0,0.01,0.09,36,36,2.8,40
Cross Edge,PlayStation 3,3.5,2009,5,29,6983,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,0.23,52,32,7.2,82
Class of Heroes,PlayStation Portable,5.1,2009,6,15,9081,Role-Playing,Acquire,0.06,0.0,0.08,0.01,0.14,61,12,7.1,12
DT Carnage,PlayStation Portable,4.0,2009,5,20,13951,Racing,Agetec,0.03,0.0,0.0,0.0,0.04,,,tbd,
Red Faction: Guerrilla,PlayStation 3,8.0,2009,5,28,2747,Shooter,THQ,0.33,0.28,0.02,0.12,0.75,85,84,8.1,237
Crimson Gem Saga,PlayStation Portable,8.4,2009,5,27,12327,Role-Playing,Sega,0.06,0.0,0.0,0.0,0.06,78,20,7.5,30
Virtua Tennis 2009,PlayStation 3,6.0,2009,6,12,4982,Sports,Sega,0.09,0.23,0.0,0.07,0.38,70,34,6.3,21
Fight Night Round 4,PlayStation 3,8.8,2009,6,23,1220,Fighting,Electronic Arts,0.92,0.41,0.0,0.21,1.53,88,46,7.6,95
Rock Band Track Pack: Classic Rock,PlayStation 3,6.5,2009,6,19,10367,Misc,MTV Games,0.1,0.0,0.0,0.01,0.11,,,tbd,
Rock Band Track Pack: Classic Rock,PlayStation 2,5.0,2009,6,19,7602,Misc,MTV Games,0.1,0.08,0.0,0.03,0.2,,,tbd,
Overlord II,PlayStation 3,6.0,2009,6,24,5603,Action,Codemasters,0.11,0.15,0.0,0.06,0.32,75,60,7.2,46
Monster Hunter Freedom Unite,PlayStation Portable,8.0,2009,6,22,162,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,81,48,8.7,124
Tiger Woods PGA Tour 10,PlayStation 2,5.0,2009,6,19,6540,Sports,Electronic Arts,0.12,0.01,0.0,0.13,0.26,88,44,8.8,57
Secret Agent Clank,PlayStation 2,6.0,2009,6,19,3355,Platform,Sony Computer Entertainment,0.13,0.18,0.0,0.29,0.6,61,9,6.7,14
Tiger Woods PGA Tour 10,PlayStation Portable,8.1,2009,6,17,6917,Sports,Electronic Arts,0.12,0.07,0.0,0.05,0.24,88,44,8.8,57
Up,PlayStation 2,5.8,2009,6,24,4140,Action,THQ,0.19,0.05,0.0,0.24,0.48,,,tbd,
Ghostbusters: The Video Game,PlayStation 2,7.1,2009,6,16,4529,Action,Atari,0.15,0.04,0.0,0.24,0.43,76,29,8.5,28
Up,PlayStation 3,7.0,2009,6,23,6654,Action,THQ,0.15,0.07,0.0,0.03,0.25,,,tbd,
Harry Potter and the Half-Blood Prince,PlayStation 3,7.7,2009,6,30,5398,Action,Electronic Arts,0.15,0.13,0.0,0.06,0.34,60,35,6,8
Harry Potter and the Half-Blood Prince,PlayStation Portable,4.3,2009,6,30,3928,Action,Electronic Arts,0.18,0.21,0.0,0.12,0.51,60,35,6,8
NCAA Football 10,PlayStation 3,8.3,2009,7,13,2557,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.81,83,26,6.7,37
BlazBlue: Calamity Trigger,PlayStation 3,9.4,2009,6,26,3490,Fighting,PQube,0.36,0.1,0.06,0.06,0.58,87,50,8.4,112
NCAA Football 10,PlayStation Portable,7.0,2009,7,28,7478,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21,83,26,6.7,37
G-Force,PlayStation Portable,7.4,2009,7,28,5258,Action,Electronic Arts,0.24,0.07,0.0,0.05,0.36,,,9,5
Ice Age: Dawn of the Dinosaurs,PlayStation 2,6.5,2009,7,8,8270,Action,Activision,0.08,0.07,0.0,0.02,0.17,54,4,tbd,
Ice Age: Dawn of the Dinosaurs,PlayStation 3,6.5,2009,7,8,7752,Action,Activision,0.13,0.04,0.0,0.02,0.19,54,4,tbd,
Steambot Chronicles: Battle Tournament,PlayStation Portable,6.0,2009,7,2,12330,Fighting,Irem Software Engineering,0.05,0.0,0.01,0.0,0.06,54,14,6.3,8
Call of Juarez: Bound in Blood,PlayStation 3,7.5,2009,7,1,2327,Shooter,Ubisoft,0.35,0.38,0.01,0.16,0.89,78,47,7.8,91
G-Force,PlayStation 3,7.3,2009,7,21,7156,Action,Disney Interactive Studios,0.13,0.06,0.0,0.03,0.22,,,9,5
NCAA Football 10,PlayStation 2,7.8,2009,8,3,3504,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.58,83,26,6.7,37
WipEout HD Fury,PlayStation 3,9.2,2009,7,31,11702,Racing,Sony Computer Entertainment,0.0,0.06,0.0,0.02,0.08,89,15,8.4,115
G-Force,PlayStation 2,7.3,2009,7,30,6320,Action,Disney Interactive Studios,0.12,0.01,0.0,0.14,0.27,,,9,5
The King of Fighters XII,PlayStation 3,6.0,2009,7,29,8572,Fighting,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16,57,48,5.3,46
Madden NFL 10,PlayStation 3,8.9,2009,8,7,670,Sports,Electronic Arts,2.03,0.13,0.0,0.21,2.37,85,58,6.1,90
Hannah Montana: Rock Out the Show,PlayStation Portable,5.1,2009,8,17,8517,Misc,Disney Interactive Studios,0.13,0.01,0.0,0.02,0.16,,,,
Madden NFL 10,PlayStation 2,7.3,2009,8,14,2126,Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98,85,58,6.1,90
Madden NFL 10,PlayStation Portable,7.9,2009,8,13,3090,Sports,Electronic Arts,0.5,0.08,0.0,0.08,0.66,85,58,6.1,90
Myst,PlayStation Portable,7.5,2009,8,13,15944,Adventure,Midway Games,0.0,0.01,0.0,0.0,0.02,69,4,4.8,5
Batman: Arkham Asylum,PlayStation 3,9.3,2009,8,21,263,Action,Eidos Interactive,2.23,1.34,0.07,0.61,4.25,91,70,8.9,1122
Wolfenstein,PlayStation 3,7.0,2009,8,19,3172,Shooter,Activision,0.25,0.28,0.0,0.11,0.64,71,58,7.4,77
Uncharted 2: Among Thieves,PlayStation 3,9.5,2009,9,18,120,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73,96,105,8.8,5187
Pinball Hall of Fame: The Williams Collection,PlayStation 3,8.5,2009,9,18,7261,Misc,Crave Entertainment,0.2,0.0,0.0,0.02,0.22,82,16,7.9,8
NHL 2K10,PlayStation 3,6.7,2009,9,15,8745,Sports,Take-Two Interactive,0.13,0.01,0.0,0.01,0.15,,,8.5,4
Marvel: Ultimate Alliance 2,PlayStation 3,7.7,2009,9,15,2761,Role-Playing,Activision,0.49,0.16,0.0,0.09,0.75,73,75,7.3,82
Guitar Hero 5,PlayStation 3,8.9,2009,9,1,1849,Misc,Activision,0.53,0.4,0.0,0.17,1.1,89,25,6.9,49
The Beatles: Rock Band,PlayStation 3,9.0,2009,9,5,1817,Misc,MTV Games,0.67,0.3,0.0,0.15,1.13,89,25,8.9,43
Wet,PlayStation 3,6.6,2009,9,14,3234,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.63,70,61,6.4,55
NHL 10,PlayStation 3,8.7,2009,9,14,3496,Sports,Electronic Arts,0.38,0.12,0.0,0.07,0.58,88,52,8.4,71
Beaterator,PlayStation Portable,8.0,2009,9,29,10996,Misc,Take-Two Interactive,0.06,0.02,0.0,0.02,0.09,80,44,7.8,12
NBA Live 10,PlayStation 3,8.2,2009,10,2,3693,Sports,Electronic Arts,0.46,0.03,0.01,0.05,0.54,81,32,7.5,25
Mana Khemia 2: Fall of Alchemy,PlayStation 2,8.0,2009,9,4,7733,Role-Playing,Gust,0.07,0.05,0.05,0.02,0.2,70,12,8.2,17
Warriors Orochi 2,PlayStation Portable,5.2,2009,9,3,6095,Action,Tecmo Koei,0.06,0.0,0.22,0.01,0.29,56,14,7.5,4
Scooby-Doo! First Frights,PlayStation 2,5.0,2009,9,28,5505,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0.0,0.16,0.33,,,,
PixelJunk Monsters Deluxe,PlayStation Portable,9.0,2009,10,1,9855,Strategy,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,86,27,7.9,32
Disgaea 2: Dark Hero Days,PlayStation Portable,8.6,2009,9,9,6713,Role-Playing,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25,83,33,7.1,47
Katamari Forever,PlayStation 3,7.0,2009,9,23,4673,Puzzle,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42,74,51,8.1,50
Mini Ninjas,PlayStation 3,8.0,2009,9,22,5282,Action,Eidos Interactive,0.14,0.16,0.0,0.06,0.35,79,9,8.3,12
Obscure: The Aftermath,PlayStation Portable,6.0,2009,9,30,11020,Action,Playlogic Game Factory,0.05,0.03,0.0,0.02,0.09,66,25,8.2,20
Ninja Gaiden Sigma 2,PlayStation 3,8.4,2009,9,22,2428,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86,83,52,7.7,115
Tornado Outbreak,PlayStation 3,8.1,2009,10,5,11080,Action,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,71,7,8.2,5
Marvel: Ultimate Alliance 2,PlayStation Portable,4.0,2009,10,5,6711,Role-Playing,Activision,0.17,0.04,0.0,0.04,0.25,73,75,7.3,82
Demon's Souls,PlayStation 3,9.4,2009,10,8,943,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,89,81,8.9,1441
NBA 2K10,PlayStation 3,8.5,2009,10,5,2460,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84,82,46,7.6,34
Marvel: Ultimate Alliance 2,PlayStation 2,4.5,2009,10,5,4766,Role-Playing,Activision,0.23,0.02,0.0,0.16,0.41,73,75,7.3,82
Undead Knights,PlayStation Portable,5.8,2009,10,2,9728,Action,Ubisoft Annecy,0.05,0.01,0.06,0.01,0.12,63,27,8,13
MotorStorm: Arctic Edge,PlayStation Portable,9.0,2009,10,2,2012,Racing,Sony Computer Entertainment,0.16,0.58,0.0,0.3,1.04,79,58,8.8,39
NBA 2K10,PlayStation Portable,5.5,2009,10,12,5578,Sports,Take-Two Interactive,0.3,0.0,0.0,0.03,0.32,82,46,7.6,34
NBA Live 10,PlayStation Portable,6.8,2009,10,12,6863,Sports,Electronic Arts,0.21,0.0,0.01,0.02,0.24,81,32,7.5,25
NBA 2K10,PlayStation 2,6.5,2009,10,12,4797,Sports,Take-Two Interactive,0.33,0.01,0.0,0.05,0.4,82,46,7.6,34
Half-Minute Hero,PlayStation Portable,8.8,2009,10,9,8015,Role-Playing,Rising Star Games,0.08,0.02,0.07,0.02,0.18,84,41,7.8,38
Afrika,PlayStation 3,3.5,2009,10,6,7316,Adventure,Unknown,0.12,0.0,0.08,0.01,0.21,63,12,6.2,34
Naruto Shippuden: Legends: Akatsuki Rising,PlayStation Portable,5.0,2009,10,9,8773,Fighting,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15,60,15,6.2,10
Operation Flashpoint: Dragon Rising,PlayStation 3,7.8,2009,10,8,2274,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.92,77,47,7.8,112
DJ Hero,PlayStation 3,9.0,2009,10,26,2293,Misc,Activision,0.42,0.34,0.0,0.14,0.91,84,72,8,42
Tekken 6,PlayStation 3,8.8,2009,10,23,541,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78,79,63,7.4,211
Way of the Samurai 3,PlayStation 3,6.5,2009,10,16,3842,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58,18,7.9,22
WWE SmackDown vs. Raw 2010,PlayStation 2,8.0,2009,10,16,1927,Fighting,THQ,0.53,0.01,0.0,0.54,1.07,81,38,8.1,55
Disney Sing It: Pop Hits,PlayStation 2,6.6,2009,10,23,5426,Misc,Disney Interactive Studios,0.1,0.02,0.0,0.22,0.34,,,tbd,
Disney Sing It: Pop Hits,PlayStation 3,6.8,2009,10,23,6516,Misc,Disney Interactive Studios,0.17,0.05,0.0,0.03,0.26,,,tbd,
Bakugan: Battle Brawlers,PlayStation 2,5.8,2009,10,23,4562,Action,Activision,0.21,0.16,0.0,0.05,0.43,60,6,6.7,7
WWE SmackDown vs. Raw 2010,PlayStation 3,8.5,2009,10,15,1715,Fighting,THQ,0.48,0.49,0.01,0.2,1.18,81,38,8.1,55
Marvel Super Hero Squad,PlayStation Portable,5.5,2009,10,21,7390,Fighting,THQ,0.17,0.02,0.0,0.02,0.21,61,4,2.8,4
MotorStorm: Arctic Edge,PlayStation 2,8.0,2009,10,22,5376,Racing,Sony Computer Entertainment,0.07,0.03,0.0,0.25,0.34,79,58,8.8,39
Grand Theft Auto: Chinatown Wars,PlayStation Portable,9.3,2009,10,20,1904,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08,93,85,8.3,280
WWE SmackDown vs. Raw 2010,PlayStation Portable,7.2,2009,10,20,3270,Fighting,THQ,0.25,0.23,0.0,0.14,0.62,81,38,8.1,55
Marvel Super Hero Squad,PlayStation 2,5.8,2009,10,20,6037,Fighting,THQ,0.14,0.11,0.0,0.04,0.29,61,4,2.8,4
Bakugan: Battle Brawlers,PlayStation 3,6.2,2009,10,20,6867,Action,Activision,0.19,0.03,0.0,0.02,0.24,60,6,6.7,7
Fairytale Fights,PlayStation 3,5.1,2009,10,28,8228,Action,Playlogic Game Factory,0.11,0.04,0.0,0.02,0.17,51,47,6.2,12
FIFA Soccer 10,PlayStation 3,9.0,2009,10,14,348,Sports,Electronic Arts,0.6,2.46,0.05,0.52,3.63,91,56,7.6,203
Ratchet & Clank Future: A Crack in Time,PlayStation 3,9.0,2009,10,20,914,Platform,Sony Computer Entertainment,1.05,0.54,0.03,0.26,1.88,,,,
Borderlands,PlayStation 3,8.8,2009,10,19,779,Shooter,Take-Two Interactive,1.2,0.62,0.0,0.29,2.11,84,83,8.2,715
Kenka Bancho: Badass Rumble,PlayStation Portable,6.8,2009,10,28,6263,Action,Spike,0.06,0.0,0.2,0.01,0.27,70,21,7.5,6
FIFA Soccer 10,PlayStation Portable,8.0,2009,10,27,1761,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16,91,56,7.6,203
FIFA Soccer 10,PlayStation 2,6.4,2009,11,3,1052,Sports,Electronic Arts,0.23,0.24,0.0,1.23,1.7,91,56,7.6,203
Dragon Age: Origins,PlayStation 3,8.7,2009,11,3,1064,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69,86,68,7.9,725
LEGO Rock Band,PlayStation 3,7.0,2009,11,3,4577,Misc,Warner Bros. Interactive Entertainment,0.24,0.13,0.0,0.06,0.42,70,15,6.8,6
Where the Wild Things Are,PlayStation 3,4.7,2009,11,2,10280,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,,,tbd,
Band Hero,PlayStation 3,7.9,2009,11,3,2735,Misc,Activision,0.41,0.24,0.0,0.11,0.75,79,20,6.6,15
Band Hero,PlayStation 2,5.0,2009,11,3,4745,Misc,Activision,0.15,0.06,0.0,0.2,0.41,79,20,6.6,15
Star Wars Battlefront: Elite Squadron,PlayStation Portable,6.0,2009,11,9,2647,Shooter,LucasArts,0.38,0.24,0.0,0.16,0.78,63,25,8,41
Buzz! Quiz World,PlayStation 3,9.0,2009,11,6,2223,Misc,Sony Computer Entertainment,0.16,0.58,0.0,0.2,0.93,,,,
Jak and Daxter: The Lost Frontier,PlayStation Portable,7.4,2009,11,5,3313,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,0.61,71,47,6.3,28
Jak and Daxter: The Lost Frontier,PlayStation 2,7.4,2009,11,5,4281,Platform,Sony Computer Entertainment,0.22,0.17,0.0,0.06,0.46,71,47,6.3,28
LEGO Indiana Jones 2: The Adventure Continues,PlayStation 3,6.0,2009,11,19,2283,Action,Activision,0.47,0.3,0.0,0.13,0.91,72,13,6.1,14
Assassin's Creed: Bloodlines,PlayStation Portable,6.9,2009,11,18,1605,Action,Ubisoft,0.43,0.48,0.05,0.28,1.24,63,38,7.2,69
NCAA Basketball 10,PlayStation 3,7.8,2009,11,18,5482,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,75,17,7.8,6
Guitar Hero 5,PlayStation 2,4.5,2009,11,17,1830,Misc,Activision,0.28,0.3,0.0,0.54,1.12,89,25,6.9,49
Assassin's Creed II,PlayStation 3,9.2,2009,11,17,157,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,91,70,8.6,1202
LittleBigPlanet,PlayStation Portable,9.0,2009,11,17,593,Platform,Sony Computer Entertainment,0.64,1.24,0.01,0.69,2.58,87,68,7.8,98
Scene It? Bright Lights! Big Screen!,PlayStation 3,4.9,2009,11,23,9411,Misc,Warner Bros. Interactive Entertainment,0.1,0.01,0.0,0.01,0.13,,,,
Ghostbusters: The Video Game,PlayStation Portable,5.8,2009,11,13,8038,Action,Atari,0.16,0.01,0.0,0.02,0.18,76,29,8.5,28
God of War Collection,PlayStation 3,9.4,2009,11,13,580,Action,Sony Computer Entertainment,1.7,0.46,0.06,0.41,2.63,91,50,8.7,529
Shin Megami Tensei: Persona,PlayStation Portable,7.5,2009,11,20,7276,Role-Playing,Atlus,0.08,0.0,0.13,0.01,0.22,78,30,8,47
LEGO Indiana Jones 2: The Adventure Continues,PlayStation Portable,5.2,2009,11,20,3404,Action,Activision,0.21,0.24,0.0,0.14,0.59,72,13,6.1,14
Jurassic: The Hunted,PlayStation 3,6.5,2009,11,13,7974,Shooter,Activision,0.17,0.0,0.0,0.02,0.19,,,4.5,4
Cabela's Big Game Hunter 2010,PlayStation 3,4.5,2009,11,19,4821,Sports,Activision Value,0.37,0.0,0.0,0.03,0.4,,,7.8,4
Tekken 6,PlayStation Portable,8.5,2009,11,26,5598,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32,79,63,7.4,211
Call of Duty: Modern Warfare 2,PlayStation 3,9.5,2009,11,10,56,Shooter,Activision,4.99,3.69,0.38,1.63,10.69,94,100,6.3,2698
Dragon Ball: Raging Blast,PlayStation 3,6.2,2009,11,10,2673,Fighting,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77,57,26,7.2,58
Pro Evolution Soccer 2010,PlayStation 3,7.7,2009,11,10,699,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28,78,42,6.7,76
Chaotic: Shadow Warriors,PlayStation 3,5.5,2009,12,3,8476,Action,Activision,0.15,0.0,0.0,0.01,0.16,,,tbd,
MX vs. ATV Reflex,PlayStation 3,7.8,2009,12,2,2286,Racing,THQ,0.52,0.26,0.0,0.12,0.91,74,44,7.4,10
Karaoke Revolution,PlayStation 3,7.2,2009,12,2,10389,Misc,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11,63,4,tbd,
Planet 51,PlayStation 3,5.0,2009,12,2,9956,Action,Sega,0.07,0.03,0.0,0.02,0.12,,,tbd,
Avatar: The Game,PlayStation 3,6.8,2009,12,1,2278,Action,Ubisoft,0.32,0.43,0.0,0.16,0.91,,,,
NHL 2K10,PlayStation 2,6.0,2009,12,15,5259,Sports,Take-Two Interactive,0.17,0.14,0.0,0.05,0.36,,,8.5,4
Pro Evolution Soccer 2010,PlayStation 2,7.2,2009,12,11,1182,Sports,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57,78,42,6.7,76
MX vs. ATV Reflex,PlayStation Portable,4.0,2009,12,9,6866,Racing,THQ,0.18,0.03,0.0,0.03,0.24,74,44,7.4,10
The Saboteur,PlayStation 3,7.5,2009,12,8,3992,Action,Electronic Arts,0.2,0.22,0.0,0.08,0.5,73,69,8.2,141
Rogue Warrior,PlayStation 3,1.5,2009,12,4,9265,Shooter,Bethesda Softworks,0.11,0.02,0.0,0.01,0.14,27,24,2.8,66
Army of Two: The 40th Day,PlayStation Portable,5.0,2010,1,12,5605,Shooter,Electronic Arts,0.12,0.13,0.0,0.08,0.32,73,79,7.3,126
Darksiders,PlayStation 3,7.8,2010,1,5,15201,Action,THQ,0.01,0.01,0.0,0.0,0.02,83,81,7.9,292
Guitar Hero: Van Halen,PlayStation 3,4.9,2010,1,4,6223,Misc,Activision,0.14,0.09,0.0,0.04,0.28,57,34,5.8,17
