title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
50 Cent: Bulletproof,Xbox,6.5,2005,11,21,4438,Action,Vivendi Games,0.33,0.1,0.0,0.02,0.44,47,21,6.6,129
Amped 3,Xbox 360,6.9,2005,11,18,8623,Sports,Take-Two Interactive,0.13,0.02,0.0,0.01,0.16,72,49,7.1,36
Condemned: Criminal Origins,Xbox 360,8.7,2005,11,17,4644,Action,Sega,0.36,0.03,0.0,0.03,0.42,81,72,8.2,146
NBA Live 06,Xbox 360,5.9,2005,11,17,5995,Sports,Electronic Arts,0.27,0.0,0.0,0.02,0.29,79,30,6.4,15
FIFA 06: Road to FIFA World Cup,Xbox 360,6.9,2005,11,16,8725,Sports,Electronic Arts,0.11,0.02,0.01,0.01,0.15,62,39,6,34
Pac-Man World 3,Xbox,6.9,2005,11,16,8926,Platform,Namco Bandai Games,0.11,0.04,0.0,0.01,0.15,63,22,5.2,13
True Crime: New York City,Xbox,7.8,2005,11,16,6244,Action,Activision,0.21,0.06,0.0,0.01,0.28,,,,
NBA 2K6,Xbox 360,7.8,2005,11,15,7029,Action,Take-Two Interactive,0.21,0.01,0.0,0.02,0.23,84,23,8.3,13
Call of Duty 2,Xbox 360,9.0,2005,11,15,843,Shooter,Activision,1.81,0.05,0.01,0.15,2.02,89,65,8.1,307
Crime Life: Gang Wars,Xbox,3.9,2005,11,29,13246,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,30,19,3.4,9
Prince of Persia: The Two Thrones,Xbox,8.8,2005,12,1,3474,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58,85,46,8.5,111
NHL 2K6,Xbox 360,7.5,2005,11,15,10654,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,81,28,5.8,18
Kameo: Elements of Power,Xbox 360,8.4,2005,11,15,5386,Action,Microsoft Game Studios,0.28,0.03,0.0,0.03,0.34,79,76,8.1,107
College Hoops 2K6,Xbox,8.3,2005,11,28,10679,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1,82,17,9.2,6
The Incredibles: Rise of the Underminer,Xbox,6.0,2005,12,1,11218,Action,THQ,0.06,0.02,0.0,0.0,0.09,,,tbd,
America's Army: Rise of a Soldier,Xbox,5.5,2005,12,1,6731,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25,70,19,7.4,21
Perfect Dark Zero,Xbox 360,8.4,2005,11,23,2661,Shooter,Microsoft Game Studios,0.66,0.02,0.03,0.06,0.77,81,75,7.3,229
Cabela's Dangerous Hunts 2,Xbox,6.4,2005,12,5,10413,Sports,Activision,0.08,0.02,0.0,0.0,0.11,,,5.6,14
Dead or Alive 4,Xbox 360,9.0,2005,12,28,4195,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47,85,76,8.2,223
Gauntlet: Seven Sorrows,Xbox,7.0,2005,12,14,8044,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18,59,38,5.7,20
Ford vs. Chevy,Xbox,6.0,2005,12,20,11627,Racing,Global Star,0.06,0.02,0.0,0.0,0.08,,,8,5
MVP 06 NCAA Baseball,Xbox,8.7,2006,1,13,5406,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.34,76,27,9,18
Full Auto,Xbox 360,7.1,2006,2,14,7266,Shooter,Sega,0.19,0.01,0.0,0.02,0.22,70,63,7.8,36
TOCA Race Driver 3,Xbox,8.7,2006,2,14,14135,Racing,Codemasters,0.03,0.01,0.0,0.0,0.03,82,26,7.2,15
Rugby 06,Xbox,8.3,2006,2,10,15531,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.02,70,6,7.8,27
Fight Night Round 3,Xbox,8.0,2006,2,17,5506,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33,83,37,7.9,24
Arena Football,Xbox,8.3,2006,2,3,8950,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.15,66,18,8.6,14
World Soccer Winning Eleven 9,Xbox,8.8,2006,2,6,4415,Sports,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44,,,8.2,23
FIFA Street 2,Xbox,6.0,2006,2,28,11342,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,59,27,7.7,42
Final Fight: Streetwise,Xbox,3.5,2006,2,28,15731,Action,Capcom,0.01,0.0,0.0,0.0,0.02,43,36,6.2,11
Fight Night Round 3,Xbox 360,8.5,2006,2,17,1292,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47,83,37,7.9,24
Samurai Shodown V,Xbox,6.2,2006,1,26,15120,Fighting,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,58,29,tbd,
American Chopper 2: Full Throttle,Xbox,6.0,2006,2,16,13278,Racing,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,,,8.1,9
Torino 2006,Xbox,4.4,2006,1,23,13639,Sports,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,,,,
Sonic Riders,Xbox,6.2,2006,2,23,9488,Racing,Sega,0.1,0.03,0.0,0.0,0.13,59,32,8,46
Burnout Revenge,Xbox 360,8.9,2006,3,6,3934,Racing,Electronic Arts,0.42,0.05,0.0,0.04,0.51,89,61,8.1,140
Black,Xbox,8.6,2006,2,22,4654,Shooter,Electronic Arts,0.31,0.09,0.0,0.01,0.42,79,62,8.4,194
The Outfit,Xbox 360,6.9,2006,3,14,6676,Action,THQ,0.21,0.02,0.0,0.02,0.25,70,52,7.5,48
Tom Clancy's Ghost Recon Advanced Warfighter,Xbox,6.0,2006,3,14,5444,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33,90,78,8,215
Midnight Club 3: DUB Edition Remix,Xbox,8.8,2006,3,13,7532,Racing,Take-Two Interactive,0.15,0.04,0.0,0.01,0.2,85,19,8.9,53
Full Spectrum Warrior: Ten Hammers,Xbox,8.2,2006,3,28,13361,Strategy,THQ,0.03,0.01,0.0,0.0,0.05,71,26,8,5
Ice Age 2: The Meltdown,Xbox,7.9,2006,3,14,10767,Platform,Vivendi Games,0.07,0.02,0.0,0.0,0.1,68,19,8,6
Driver: Parallel Lines,Xbox,7.2,2006,3,14,12156,Racing,Atari,0.05,0.01,0.0,0.0,0.07,69,41,6.9,74
The Elder Scrolls IV: Oblivion,Xbox 360,9.3,2006,3,24,251,Role-Playing,Take-Two Interactive,2.82,1.05,0.13,0.4,4.39,94,90,8.7,1109
Curious George,Xbox,5.5,2006,3,7,14544,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,65,5,tbd,
Tom Clancy's Ghost Recon Advanced Warfighter,Xbox 360,9.2,2006,3,7,1215,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54,90,78,8,215
College Hoops 2K6,Xbox 360,7.4,2006,3,7,9834,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,70,17,7.3,11
Blazing Angels: Squadrons of WWII,Xbox 360,6.8,2006,3,23,4635,Simulation,Ubisoft,0.36,0.03,0.0,0.03,0.42,67,26,6.9,9
Blazing Angels: Squadrons of WWII,Xbox,6.8,2006,3,23,11355,Simulation,Ubisoft,0.06,0.02,0.0,0.0,0.08,67,26,6.9,9
NBA Ballers: Phenom,Xbox,7.9,2006,4,4,9633,Sports,Midway Games,0.09,0.03,0.0,0.0,0.13,69,19,8.5,8
Top Spin 2,Xbox 360,7.8,2006,4,3,8301,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,75,52,6.8,25
Major League Baseball 2K6,Xbox,7.3,2006,4,3,5572,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33,70,19,5.2,27
Real World Golf,Xbox,7.9,2006,4,12,14567,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03,74,12,tbd,
Battlefield 2: Modern Combat,Xbox 360,7.9,2006,4,11,4748,Shooter,Electronic Arts,0.35,0.02,0.01,0.03,0.41,77,54,7.3,79
Far Cry Instincts Evolution,Xbox,8.4,2006,3,31,11711,Shooter,Ubisoft,0.06,0.02,0.0,0.0,0.08,78,15,6.3,32
Far Cry Instincts Predator,Xbox 360,8.3,2006,3,30,6717,Shooter,Ubisoft,0.2,0.03,0.0,0.02,0.25,78,46,6.2,80
Major League Baseball 2K6,Xbox 360,7.0,2006,4,11,5102,Sports,Spike,0.34,0.0,0.0,0.03,0.37,70,19,5.2,27
Rumble Roses XX,Xbox 360,6.5,2006,3,28,9379,Fighting,Konami Digital Entertainment,0.07,0.01,0.04,0.01,0.13,62,54,6.6,28
The Da Vinci Code,Xbox,4.8,2006,5,23,13797,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,54,43,8,24
Final Fantasy XI,Xbox 360,6.9,2006,5,3,7790,Role-Playing,Square Enix,0.17,0.01,0.0,0.01,0.19,66,25,6.5,33
X-Men: The Official Game,Xbox 360,5.9,2006,5,22,8265,Action,Activision,0.16,0.01,0.0,0.01,0.17,52,44,7.5,20
Dreamfall: The Longest Journey,Xbox,7.5,2006,4,17,13837,Adventure,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73,42,8.8,24
Tomb Raider: Legend,Xbox,8.2,2006,4,5,9421,Action,Eidos Interactive,0.1,0.03,0.0,0.0,0.13,82,43,7.1,96
Tomb Raider: Legend,Xbox 360,8.2,2006,4,5,4972,Action,Eidos Interactive,0.27,0.08,0.01,0.03,0.39,82,43,7.1,96
X-Men: The Official Game,Xbox,5.9,2006,5,18,10571,Action,Activision,0.08,0.02,0.0,0.0,0.1,52,44,7.5,20
Cars,Xbox,7.0,2006,6,12,7584,Racing,THQ,0.15,0.04,0.0,0.01,0.2,71,30,8.4,12
Urban Chaos: Riot Response,Xbox,7.9,2006,6,12,15537,Shooter,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,73,35,7.8,24
MLB SlugFest 2006,Xbox,6.5,2006,6,12,12890,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,56,11,7.5,10
MotoGP '06,Xbox 360,8.4,2006,6,9,9276,Racing,THQ,0.11,0.01,0.0,0.01,0.14,80,50,7.7,13
Hitman: Blood Money,Xbox,8.0,2006,5,30,9096,Action,Eidos Interactive,0.11,0.03,0.0,0.01,0.14,83,36,8.4,104
Hitman: Blood Money,Xbox 360,8.0,2006,5,30,4875,Action,Eidos Interactive,0.29,0.06,0.01,0.03,0.4,83,36,8.4,104
The Hustle: Detroit Streets,Xbox,7.0,2006,5,26,15650,Sports,Activision,0.01,0.0,0.0,0.0,0.02,46,5,tbd,
Stacked with Daniel Negreanu,Xbox,4.8,2006,6,1,14389,Misc,Myelin Media,0.02,0.01,0.0,0.0,0.03,63,23,5.3,7
Rogue Trooper,Xbox,8.0,2006,5,25,15677,Shooter,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,71,37,8.2,9
Over the Hedge,Xbox,6.5,2006,5,25,10671,Platform,Activision,0.07,0.02,0.0,0.0,0.1,58,29,8.6,10
Army Men: Major Malfunction,Xbox,3.0,2006,5,25,15777,Shooter,Global Star,0.01,0.0,0.0,0.0,0.02,36,6,4,5
Dead Rising,Xbox 360,8.3,2006,8,7,794,Action,Capcom,1.16,0.65,0.08,0.2,2.09,85,82,7.6,520
Painkiller: Hell Wars,Xbox,5.2,2006,8,2,14088,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0,0.04,68,33,7.4,16
NCAA Football 07,Xbox,8.7,2006,7,17,3626,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.56,87,18,8.6,23
NFL Head Coach,Xbox,7.2,2006,6,20,9865,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,66,22,6.9,15
Chromehounds,Xbox 360,6.9,2006,7,12,6139,Simulation,Sega,0.24,0.0,0.01,0.02,0.28,71,60,7,72
FlatOut 2,Xbox,8.3,2006,7,31,13528,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73,44,7.5,27
Over G Fighters,Xbox 360,6.1,2006,7,5,7302,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.22,49,36,6,49
NCAA Football 07,Xbox 360,7.5,2006,7,18,2813,Sports,Electronic Arts,0.67,0.0,0.0,0.06,0.73,87,18,8.6,23
Madden NFL 07,Xbox 360,8.5,2006,8,22,966,Sports,Electronic Arts,1.66,0.0,0.01,0.13,1.8,84,29,8.2,39
NASCAR 07,Xbox,7.5,2006,9,8,13603,Racing,Electronic Arts,0.03,0.01,0.0,0.0,0.04,68,26,8.9,16
Madden NFL 07,Xbox,8.3,2006,8,22,2039,Sports,Electronic Arts,0.97,0.03,0.0,0.03,1.02,84,29,8.2,39
Enchanted Arms,Xbox 360,7.6,2006,8,30,7766,Role-Playing,Ubisoft,0.16,0.02,0.0,0.02,0.19,69,54,6.9,60
LEGO Star Wars II: The Original Trilogy,Xbox,8.4,2006,9,7,4445,Action,LucasArts,0.33,0.1,0.0,0.02,0.44,84,32,9,41
Test Drive Unlimited,Xbox 360,8.0,2006,9,7,5588,Racing,Atari,0.23,0.04,0.02,0.03,0.32,82,69,8,86
N3: Ninety-Nine Nights,Xbox 360,5.6,2006,8,14,5899,Action,Microsoft Game Studios,0.2,0.03,0.05,0.02,0.3,,,,
Saints Row,Xbox 360,8.5,2006,8,28,743,Action,THQ,1.17,0.78,0.02,0.22,2.19,81,74,7.5,211
LEGO Star Wars II: The Original Trilogy,Xbox 360,8.4,2006,9,7,3157,Action,LucasArts,0.55,0.04,0.0,0.05,0.64,84,32,9,41
Bomberman: Act Zero,Xbox 360,3.0,2006,8,31,13820,Puzzle,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,34,41,2.2,42
FIFA Soccer 07,Xbox,8.5,2006,10,9,3695,Sports,Electronic Arts,0.16,0.35,0.0,0.04,0.54,,,,
Just Cause,Xbox 360,6.8,2006,9,18,9047,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,73,57,7.2,52
Scarface: The World is Yours,Xbox,8.7,2006,10,6,4044,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49,75,46,8.6,113
Tiger Woods PGA Tour 07,Xbox,8.5,2006,10,6,7987,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,79,33,6,8
NHL 2K7,Xbox 360,8.9,2006,9,12,11328,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,79,24,6.6,5
NHL 2K7,Xbox,8.3,2006,9,12,16362,Sports,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01,79,24,6.6,5
NHL 07,Xbox 360,8.7,2006,9,11,6317,Sports,Electronic Arts,0.25,0.01,0.0,0.02,0.27,76,11,4.6,51
NHL 07,Xbox,8.0,2006,9,11,14792,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,76,11,4.6,51
Open Season,Xbox 360,6.3,2006,10,3,10115,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59,6,tbd,
NBA 2K7,Xbox 360,8.3,2006,9,21,3484,Sports,Take-Two Interactive,0.53,0.0,0.0,0.04,0.58,81,12,8.4,18
NBA Live 07,Xbox,4.9,2006,10,2,12780,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,63,12,6,39
NBA Live 07,Xbox 360,6.0,2006,10,2,4293,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46,63,12,6,39
Samurai Warriors 2,Xbox 360,5.5,2006,9,19,11594,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08,58,26,8.8,13
NBA 2K7,Xbox,8.8,2006,9,27,14727,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,81,12,8.4,18
Cars,Xbox 360,7.2,2006,10,23,6651,Racing,THQ,0.22,0.02,0.0,0.02,0.25,71,30,8.4,12
Tiger Woods PGA Tour 07,Xbox 360,8.5,2006,10,13,4107,Sports,Electronic Arts,0.44,0.0,0.0,0.04,0.48,79,33,6,8
Call of Duty 3,Xbox 360,8.8,2006,11,8,551,Shooter,Activision,1.49,0.93,0.02,0.27,2.71,82,71,6.5,233
Tony Hawk's Project 8,Xbox 360,7.8,2006,11,8,4024,Sports,Activision,0.44,0.02,0.0,0.04,0.49,69,17,7.3,19
FIFA Soccer 07,Xbox 360,6.8,2006,10,31,6236,Sports,Electronic Arts,0.24,0.01,0.0,0.02,0.28,,,,
Gears of War,Xbox 360,9.4,2006,11,7,142,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,94,88,8.3,2295
Dead or Alive Xtreme 2,Xbox 360,6.4,2006,11,13,6574,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26,53,46,6.7,42
Need for Speed Carbon,Xbox,7.8,2006,10,27,4200,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,77,52,6.3,82
Need for Speed Carbon,Xbox 360,8.2,2006,10,27,1105,Racing,Electronic Arts,0.76,0.7,0.02,0.18,1.66,77,52,6.3,82
Phantasy Star Universe,Xbox 360,6.4,2006,11,6,9830,Role-Playing,Sega,0.09,0.02,0.0,0.01,0.12,68,18,8.5,23
Marvel: Ultimate Alliance,Xbox 360,8.2,2006,10,25,614,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.5,82,68,7.5,120
F.E.A.R.,Xbox 360,9.1,2006,10,25,5366,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34,85,44,7.3,131
Tom Clancy's Rainbow Six: Vegas,Xbox 360,9.3,2006,11,16,872,Shooter,Ubisoft,1.09,0.65,0.02,0.2,1.96,88,69,8.3,225
Eragon,Xbox 360,4.7,2006,11,21,9179,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,63,17,7.6,13
Blitz: The League,Xbox 360,6.5,2006,12,1,8607,Sports,Midway Games,0.15,0.0,0.0,0.01,0.16,69,23,6.5,14
Sonic the Hedgehog,Xbox 360,4.8,2006,11,30,1985,Platform,Sega,0.44,0.49,0.0,0.11,1.05,43,17,4.1,176
College Hoops 2K7,Xbox 360,8.2,2006,11,22,7340,Sports,Take-Two Interactive,0.2,0.0,0.0,0.02,0.21,82,22,8.2,12
Pimp My Ride,Xbox 360,2.9,2006,12,21,10252,Racing,Activision,0.1,0.01,0.0,0.01,0.11,38,14,3.8,29
Lost Planet: Extreme Condition,Xbox 360,8.5,2007,1,5,1459,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34,79,76,7.1,187
Bionicle Heroes,Xbox 360,7.9,2006,12,19,11963,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,0.07,51,4,5.2,5
Winning Eleven: Pro Evolution Soccer 2007,Xbox 360,8.3,2007,2,5,10419,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,86,19,8.9,33
Fuzion Frenzy 2,Xbox 360,6.0,2007,2,1,8365,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17,49,47,5.2,31
Battlestations: Midway,Xbox 360,8.5,2007,1,26,6449,Strategy,Eidos Interactive,0.21,0.02,0.0,0.02,0.26,73,55,7.1,40
NCAA March Madness 07,Xbox 360,7.9,2007,1,16,7463,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21,63,9,8.6,7
NBA Street Homecourt,Xbox 360,8.8,2007,2,16,3985,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,80,42,8.2,30
Major League Baseball 2K7,Xbox 360,7.9,2007,2,27,2841,Sports,Spike,0.67,0.0,0.0,0.05,0.72,79,31,7.1,34
Bullet Witch,Xbox 360,4.0,2007,2,27,10614,Shooter,Atari,0.07,0.01,0.02,0.01,0.1,55,59,6.1,41
Dance Dance Revolution Universe,Xbox 360,8.7,2007,2,27,5628,Simulation,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.32,74,26,8.8,5
Tom Clancy's Ghost Recon Advanced Warfighter 2,Xbox 360,9.1,2007,3,7,2030,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02,84,29,8.1,41
Virtua Tennis 3,Xbox 360,8.0,2007,3,19,13177,Sports,Sega,0.03,0.02,0.0,0.0,0.05,80,35,7.9,32
UEFA Champions League 2006-2007,Xbox 360,7.0,2007,3,21,12946,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,72,27,8.2,10
TMNT,Xbox 360,6.0,2007,3,20,3655,Action,Ubisoft,0.47,0.04,0.0,0.04,0.55,58,31,6.3,32
Armored Core 4,Xbox 360,5.9,2007,3,20,6734,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25,65,31,7.2,31
Tetris Evolution,Xbox 360,6.3,2007,3,27,10323,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11,52,21,tbd,
Cabela's African Safari,Xbox 360,5.0,2007,4,5,9214,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14,53,4,5,8
Spider-Man 3,Xbox 360,6.0,2007,5,4,3509,Platform,Activision,0.49,0.04,0.0,0.04,0.57,50,14,6.5,28
Rayman Raving Rabbids,Xbox 360,5.8,2007,5,1,7379,Misc,Ubisoft,0.18,0.01,0.0,0.02,0.21,67,16,7.3,19
WarTech: Senko no Ronde,Xbox 360,5.1,2007,5,29,13557,Fighting,Ubisoft,0.04,0.0,0.0,0.0,0.04,60,33,6.1,7
Pirates of the Caribbean: At World's End,Xbox 360,5.5,2007,5,22,5430,Action,Disney Interactive Studios,0.29,0.02,0.0,0.03,0.34,55,24,6.9,19
Shrek the Third,Xbox 360,6.0,2007,5,21,2948,Action,Activision,0.54,0.1,0.0,0.06,0.69,,,,
Forza Motorsport 2,Xbox 360,8.9,2007,5,29,292,Racing,Microsoft Game Studios,2.35,1.28,0.03,0.41,4.06,90,66,8.3,381
Surf's Up,Xbox 360,6.2,2007,5,31,10564,Sports,Ubisoft,0.09,0.0,0.0,0.01,0.1,60,4,tbd,
Call of Juarez,Xbox 360,7.5,2007,6,5,7988,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.19,71,37,6.9,46
Shadowrun,Xbox 360,6.8,2007,6,4,4179,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47,66,57,7.5,156
Hour of Victory,Xbox 360,5.7,2007,6,29,9537,Shooter,Midway Games,0.1,0.01,0.0,0.01,0.13,37,33,3,40
Overlord,Xbox 360,6.6,2007,7,2,4789,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4,76,47,8.3,70
Harry Potter and the Order of the Phoenix,Xbox 360,7.6,2007,6,27,5892,Action,Electronic Arts,0.24,0.04,0.0,0.02,0.3,51,15,4.9,19
NCAA Football 08,Xbox 360,8.3,2007,7,19,2912,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.7,83,6,8.3,23
NCAA Football 08,Xbox,8.1,2007,7,17,11255,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,83,6,8.3,23
The Darkness,Xbox 360,7.8,2007,6,25,4448,Shooter,Take-Two Interactive,0.36,0.04,0.01,0.04,0.44,80,35,7.7,107
Monster Madness: Battle for Suburbia,Xbox 360,4.8,2007,6,19,10046,Shooter,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,55,29,5.2,18
Tenchu Z,Xbox 360,5.2,2007,6,19,5367,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,56,51,7.3,58
NASCAR 08,Xbox 360,5.0,2007,7,26,6088,Racing,Electronic Arts,0.26,0.0,0.0,0.02,0.29,59,29,5.2,30
All-Pro Football 2K8,Xbox 360,7.6,2007,7,20,6445,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,75,22,6.8,52
Vampire Rain,Xbox 360,2.9,2007,7,20,7430,Action,Microsoft Game Studios,0.18,0.0,0.01,0.01,0.21,38,45,2.9,44
BioShock,Xbox 360,9.7,2007,8,16,516,Shooter,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83,96,88,8.9,2249
Blue Dragon,Xbox 360,7.9,2007,8,15,2248,Role-Playing,Microsoft Game Studios,0.3,0.33,0.21,0.08,0.92,79,56,7.8,161
Madden NFL 08,Xbox,7.9,2007,8,14,6047,Sports,Electronic Arts,0.22,0.06,0.0,0.01,0.29,78,11,7.8,17
Madden NFL 08,Xbox 360,8.7,2007,8,13,666,Sports,Electronic Arts,2.18,0.01,0.0,0.18,2.37,78,11,7.8,17
Tiger Woods PGA Tour 08,Xbox 360,8.5,2007,8,28,3692,Sports,Electronic Arts,0.49,0.02,0.0,0.04,0.54,72,24,7,22
Stuntman: Ignition,Xbox 360,7.1,2007,8,31,3154,Racing,THQ,0.25,0.32,0.0,0.07,0.64,75,38,7.3,31
MotoGP '07,Xbox 360,7.7,2007,8,31,6682,Racing,THQ,0.23,0.0,0.0,0.02,0.25,78,20,7.3,11
Skate,Xbox 360,9.0,2007,9,7,2848,Sports,Electronic Arts,0.62,0.04,0.0,0.06,0.72,86,59,8.4,137
Two Worlds,Xbox 360,6.8,2007,9,7,2897,Role-Playing,SouthPeak Games,0.41,0.23,0.0,0.07,0.71,50,44,5.5,182
Eternal Sonata,Xbox 360,8.3,2007,9,13,5550,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.33,79,56,7.9,97
Medal of Honor: Airborne,Xbox 360,7.9,2007,9,4,1851,Shooter,Electronic Arts,0.45,0.53,0.01,0.12,1.1,75,16,7.6,39
NHL 2K8,Xbox 360,8.5,2007,9,11,9344,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,71,43,7.4,16
Fatal Inertia,Xbox 360,6.0,2007,9,11,9403,Racing,Tecmo Koei,0.12,0.0,0.0,0.01,0.13,61,30,4.2,19
NHL 08,Xbox 360,8.9,2007,9,10,6660,Action,Electronic Arts,0.22,0.01,0.0,0.02,0.25,86,23,6.9,23
Halo 3,Xbox 360,9.5,2007,9,23,44,Shooter,Microsoft Game Studios,7.97,2.83,0.13,1.21,12.14,94,86,7.8,4100
Blazing Angels 2: Secret Missions of WWII,Xbox 360,8.0,2007,9,21,9134,Simulation,Ubisoft,0.11,0.02,0.0,0.01,0.14,70,10,7.2,12
Juiced 2: Hot Import Nights,Xbox 360,6.8,2007,9,20,3191,Racing,THQ,0.22,0.34,0.0,0.07,0.63,68,24,7.6,21
Warriors Orochi,Xbox 360,6.3,2007,9,19,7707,Action,Tecmo Koei,0.17,0.01,0.0,0.02,0.2,55,14,8.2,16
NBA 2K8,Xbox 360,7.9,2007,10,2,2435,Sports,Take-Two Interactive,0.79,0.0,0.0,0.07,0.85,81,33,7,28
NBA Live 08,Xbox 360,6.9,2007,10,2,3836,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.52,68,10,6.6,9
Hot Wheels: Beat That!,Xbox 360,3.5,2007,10,8,8381,Racing,Activision,0.15,0.0,0.0,0.01,0.17,,,tbd,
FlatOut: Ultimate Carnage,Xbox 360,8.5,2007,10,1,10200,Racing,Empire Interactive,0.07,0.03,0.0,0.01,0.11,80,44,8.8,66
Spider-Man: Friend or Foe,Xbox 360,4.9,2007,10,5,5912,Action,Activision,0.26,0.02,0.0,0.02,0.3,55,12,tbd,
Tony Hawk's Proving Ground,Xbox 360,7.1,2007,10,17,3590,Sports,Activision,0.49,0.02,0.0,0.04,0.56,65,6,6.6,17
FIFA Soccer 08,Xbox 360,7.9,2007,10,10,1455,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35,83,12,6.5,36
Crash of the Titans,Xbox 360,6.5,2007,10,17,5609,Action,Vivendi Games,0.27,0.02,0.0,0.03,0.32,,,7.1,24
Thrillville: Off the Rails,Xbox 360,7.9,2007,10,17,8463,Strategy,LucasArts,0.13,0.02,0.0,0.01,0.16,70,14,2.8,40
The Orange Box,Xbox 360,9.5,2007,10,9,951,Shooter,Electronic Arts,1.09,0.54,0.02,0.17,1.83,96,54,8.9,797
